Ticker,Score,Close,RSI,EMA_Score,MACD_Score,OBV_Score,Pred_Breakout,Pred_Reversal,Pred_EMA_Cross,Volume_Spike,Regime,Percentile
SKYW,-10.85,99.66000366210938,74.82,45.9,0.0,100.0,-32.08,0.0,-100.0,2.1,TREND,38.65
DSY,-10.85,0.2818999886512756,48.91,-68.29,-0.01,64.1,100.0,5.47,0.65,0.13,TREND,38.65
GRI,-10.88,0.2266000062227249,24.88,-100.0,-11.54,100.0,100.0,0.0,6.59,0.33,TREND,38.59
UAL,-10.91,113.48999786376952,64.66,-1.42,0.0,100.0,-100.0,0.0,-100.0,1.46,RANGE,38.54
INDB,-10.91,76.43000030517578,66.13,64.39,0.0,-100.0,-24.73,-80.66,100.0,2.07,RANGE,38.54
SEIC,-10.95,85.98999786376953,60.69,12.52,-198.11,-100.0,100.0,-53.45,100.0,1.38,RANGE,38.48
VRSN,-11.0,249.46099853515625,50.82,10.65,0.0,-100.0,100.0,0.0,-100.0,1.55,RANGE,38.43
SOUN,-11.0,11.100000381469728,45.67,-9.97,-24.09,100.0,100.0,0.0,100.0,0.72,RANGE,38.43
AMDG,-11.02,30.450000762939453,61.58,100.0,-200.0,100.0,-63.04,0.0,100.0,0.65,TREND,38.37
ZOOZ,-11.07,0.510200023651123,41.42,-22.94,42.0,-100.0,-100.0,0.0,-24.87,0.6,TREND,38.34
HTO,-11.09,53.619998931884766,47.5,75.75,-200.0,100.0,10.01,0.0,100.0,1.44,TREND,38.3
MKSI,-11.1,203.9199981689453,68.68,100.0,-200.0,100.0,-100.0,0.0,100.0,1.17,TREND,38.25
FWONK,-11.1,89.2750015258789,48.87,-56.35,0.0,100.0,100.0,0.0,-100.0,1.11,TREND,38.25
LILA,-11.21,7.480000019073486,74.42,100.0,-143.8,100.0,63.49,-100.0,100.0,0.84,TREND,38.19
UAE,-11.27,19.8700008392334,88.19,37.94,0.0,100.0,-43.85,0.0,-45.61,0.05,RANGE,38.14
IAC,-11.27,39.5,47.07,5.05,-200.0,100.0,36.37,0.0,100.0,1.94,RANGE,38.14
SAFX,-11.3,0.1400000005960464,51.06,-100.0,56.9,100.0,100.0,0.0,-27.84,0.66,TREND,38.08
NAVI,-11.34,12.489999771118164,56.06,27.02,0.0,100.0,-4.33,0.0,100.0,1.87,RANGE,38.05
ATAI,-11.38,3.6449999809265137,39.44,-81.06,-27.44,100.0,100.0,0.0,-8.36,0.6,TREND,38.01
UFCS,-11.39,35.41600036621094,43.22,-15.81,-200.0,100.0,100.0,0.0,100.0,1.66,RANGE,37.97
STOK,-11.44,28.700000762939453,29.95,-100.0,0.0,100.0,100.0,0.0,100.0,2.27,TREND,37.94
INTZ,-11.53,1.3300000429153442,37.65,-41.15,-21.22,100.0,-74.79,0.0,100.0,0.71,RANGE,37.9
ORIC,-11.55,12.109999656677246,77.72,100.0,-200.0,100.0,92.61,-100.0,100.0,1.33,TREND,37.86
VONV,-11.56,96.08999633789062,58.84,19.59,-200.0,100.0,77.08,0.0,100.0,0.24,RANGE,37.83
RGTI,-11.57,25.6299991607666,48.96,66.6,0.0,-100.0,44.38,0.0,23.98,0.66,RANGE,37.77
ACXP,-11.57,2.650000095367432,37.36,-100.0,11.28,100.0,100.0,63.2,24.66,0.27,TREND,37.77
ACIU,-11.6,3.5,30.26,-34.59,-129.59,100.0,47.66,0.0,100.0,0.71,TREND,37.72
LANDP,-11.64,19.334999084472656,43.96,6.38,-94.33,100.0,60.03,0.0,60.1,0.34,RANGE,37.66
AAPB,-11.64,28.11000061035156,22.52,-87.42,-28.31,100.0,51.95,0.0,100.0,3.14,TREND,37.66
QQQT,-11.65,17.6200008392334,58.6,-7.04,105.68,100.0,-25.3,0.0,-77.47,0.0,RANGE,37.61
IUSG,-11.74,169.3300018310547,59.28,-1.36,0.0,-5.13,16.98,0.0,100.0,0.1,RANGE,37.57
BIRD,-11.79,4.090000152587891,48.2,-100.0,-54.63,100.0,100.0,8.99,100.0,0.26,RANGE,37.54
BRKU,-11.86,23.8129997253418,40.78,-30.84,0.0,100.0,100.0,0.0,-91.45,1.19,RANGE,37.5
QQQY,-11.87,23.57999992370605,34.61,-20.73,84.07,100.0,100.0,0.0,-76.68,0.27,RANGE,37.46
AIFF,-11.88,1.0299999713897705,44.2,-44.07,-21.97,100.0,100.0,0.0,58.42,0.42,TREND,37.41
NVDA,-11.88,186.22999572753903,63.78,33.4,0.0,100.0,-100.0,-68.92,100.0,0.77,RANGE,37.41
RVSN,-11.89,0.3605999946594238,70.28,35.16,66.0,-100.0,-0.24,0.0,-24.43,0.05,RANGE,37.35
MITK,-11.94,10.050000190734863,32.43,-98.9,77.43,100.0,53.33,87.83,14.72,2.46,RANGE,37.32
CISO,-12.02,0.5056999921798706,59.3,100.0,-125.86,100.0,-100.0,-46.5,100.0,0.39,RANGE,37.28
GNPX,-12.05,3.0,53.72,100.0,-200.0,100.0,-100.0,0.0,100.0,0.34,TREND,37.24
MPAA,-12.07,13.095999717712402,50.92,15.86,-200.0,100.0,-100.0,0.0,100.0,0.96,RANGE,37.21
IMVT,-12.17,26.26000022888184,35.93,-6.63,0.0,94.91,93.38,0.0,-100.0,1.31,RANGE,37.17
IPX,-12.18,46.90900039672852,33.93,65.93,-200.0,100.0,22.25,0.0,100.0,1.88,TREND,37.14
ODD,-12.21,35.404998779296875,79.78,20.64,0.0,100.0,31.95,0.0,-100.0,1.68,TREND,37.1
RGEN,-12.27,162.08999633789062,50.1,-22.47,0.0,100.0,100.0,0.0,100.0,1.81,RANGE,37.06
OTLK,-12.28,0.5389999747276306,46.82,-100.0,60.73,100.0,100.0,0.0,-17.47,1.03,TREND,37.03
AMKR,-12.3,47.9900016784668,46.22,-100.0,0.0,100.0,82.88,0.0,-100.0,1.12,TREND,36.97
NXL,-12.3,0.6933000087738037,30.16,-94.7,-1.99,100.0,95.54,0.0,-10.67,2.52,TREND,36.97
AMBR,-12.32,2.619999885559082,44.78,-55.79,0.0,-100.0,100.0,0.0,-69.02,0.45,TREND,36.92
TSEM,-12.33,129.8300018310547,69.52,100.0,0.0,-100.0,-38.84,-97.58,-100.0,1.61,RANGE,36.88
WABC,-12.35,49.810001373291016,64.67,73.47,-200.0,100.0,-100.0,0.0,100.0,1.57,RANGE,36.84
GEVO,-12.37,2.0199999809265137,37.32,-29.45,-57.23,100.0,100.0,0.0,3.77,1.47,TREND,36.79
VRNS,-12.37,33.52000045776367,33.16,-99.9,0.0,100.0,18.48,0.0,100.0,3.08,TREND,36.79
SKIN,-12.38,1.5049999952316284,43.17,-29.74,-75.82,100.0,-66.53,0.0,80.57,1.02,TREND,36.73
GLDY,-12.41,16.843299865722656,30.31,-12.78,0.0,100.0,-28.68,0.0,100.0,0.47,RANGE,36.7
IMUX,-12.47,0.621399998664856,36.07,-100.0,-9.69,100.0,100.0,69.64,21.3,0.46,TREND,36.66
NRSN,-12.5,0.9502000212669371,13.34,-100.0,-93.11,100.0,12.69,0.0,100.0,0.7,TREND,36.63
SION,-12.55,39.25,39.14,79.03,-200.0,100.0,100.0,0.0,100.0,2.47,TREND,36.59
APPN,-12.6,28.6299991607666,16.79,-100.0,0.0,100.0,73.67,0.0,-33.46,1.48,TREND,36.53
SITM,-12.6,372.1700134277344,67.3,100.0,0.0,-100.0,-100.0,-86.49,100.0,4.34,RANGE,36.53
CBAT,-12.65,0.8640000224113464,51.27,-42.45,1.26,24.39,100.0,0.0,-4.4,0.03,RANGE,36.48
ARRY,-12.71,9.59000015258789,58.19,47.15,-200.0,100.0,100.0,0.0,100.0,1.16,TREND,36.44
TRNS,-12.77,63.0099983215332,36.4,-38.18,-122.13,100.0,100.0,0.0,100.0,2.47,TREND,36.41
MVBF,-12.78,27.18000030517578,68.56,100.0,-90.88,98.11,-100.0,-92.81,100.0,1.36,RANGE,36.35
SNOW,-12.78,210.3800048828125,62.3,-18.55,0.0,100.0,100.0,0.0,100.0,0.99,RANGE,36.35
VRDN,-12.85,33.25,40.66,85.44,-200.0,100.0,100.0,0.0,100.0,1.68,RANGE,36.3
BMEA,-12.86,1.412999987602234,26.29,-100.0,0.0,100.0,-100.0,0.0,-51.31,0.42,TREND,36.26
CMPS,-12.89,7.349999904632568,33.47,21.86,-181.81,100.0,100.0,0.0,100.0,1.2,TREND,36.22
SKYQ,-12.93,0.3799999952316284,54.14,-100.0,51.3,100.0,100.0,0.0,-16.57,0.12,TREND,36.19
EXPO,-12.94,74.62999725341797,80.04,36.79,0.0,100.0,15.41,0.0,-100.0,1.24,RANGE,36.15
NTRP,-12.95,3.2230000495910645,46.89,-82.24,128.02,100.0,-100.0,0.0,-100.0,0.18,TREND,36.12
VMAR,-13.0,5.409999847412109,51.82,-100.0,0.0,100.0,100.0,0.0,100.0,0.43,TREND,36.08
COO,-13.17,82.37000274658203,69.21,5.57,0.0,100.0,100.0,0.0,-100.0,3.37,RANGE,36.04
MASK,-13.2,0.2901000082492828,41.33,-100.0,9.71,100.0,100.0,0.0,-11.65,0.13,TREND,36.01
TMCI,-13.23,2.650000095367432,43.08,-100.0,51.81,-100.0,100.0,0.0,-100.0,0.97,TREND,35.95
VYGR,-13.23,3.759999990463257,20.77,-100.0,-173.81,100.0,-100.0,0.0,100.0,0.55,RANGE,35.95
VGUS,-13.34,75.58499908447266,72.72,1.55,2.13,100.0,-100.0,-100.0,7.1,0.15,RANGE,35.9
BHFAN,-13.36,13.5,64.66,96.24,11.03,100.0,-100.0,0.0,-100.0,0.99,RANGE,35.86
UTHR,-13.38,464.8599853515625,28.55,-92.39,0.0,100.0,78.72,0.0,-100.0,2.38,RANGE,35.82
GFS,-13.44,41.22999954223633,48.53,55.2,-200.0,100.0,100.0,0.0,100.0,1.43,TREND,35.79
CLMT,-13.49,20.34000015258789,53.75,19.76,0.0,-100.0,-100.0,0.0,-100.0,1.89,RANGE,35.73
PIZ,-13.49,51.45000076293945,67.69,34.85,2.37,28.4,52.63,-88.45,-67.07,0.15,RANGE,35.73
ACLX,-13.53,68.9800033569336,44.09,100.0,-200.0,100.0,100.0,0.0,100.0,1.0,RANGE,35.68
MSS,-13.59,0.2921000123023987,49.24,-100.0,-0.45,100.0,100.0,3.8,13.14,0.32,TREND,35.64
SCHL,-13.61,34.41999816894531,62.33,62.77,-200.0,100.0,100.0,-61.64,100.0,1.31,TREND,35.6
MTCH,-13.62,31.32999992370605,28.15,-55.93,0.0,100.0,-7.72,0.0,-82.43,3.93,RANGE,35.57
BHFAL,-13.63,17.799999237060547,47.5,45.13,-160.16,100.0,-15.29,0.0,100.0,0.53,TREND,35.51
HYLS,-13.63,41.959999084472656,45.63,0.34,-184.48,100.0,91.59,0.0,100.0,2.72,RANGE,35.51
FRPT,-13.65,64.2699966430664,61.27,52.55,0.0,-100.0,-100.0,0.0,-100.0,1.57,RANGE,35.46
JEPQ,-13.67,58.915000915527344,57.95,0.07,-44.06,100.0,17.14,0.0,100.0,0.7,RANGE,35.42
CLOV,-13.68,2.549999952316284,22.96,-86.78,-110.22,100.0,-100.0,0.0,100.0,1.44,RANGE,35.35
AMD,-13.68,231.8000030517578,61.87,100.0,-200.0,100.0,-38.38,0.0,100.0,0.48,RANGE,35.35
CRVL,-13.68,68.63999938964844,72.83,-16.33,0.0,100.0,90.44,0.0,-100.0,2.03,RANGE,35.35
AIPI,-13.72,39.59000015258789,48.36,-16.02,0.0,100.0,98.59,0.0,64.05,0.46,RANGE,35.28
AUTL,-13.78,1.3700000047683716,33.33,-100.0,0.0,100.0,100.0,0.0,62.22,1.17,TREND,35.24
EPOW,-13.8,0.9259999990463256,39.78,-69.96,-11.26,100.0,100.0,51.09,32.38,0.36,RANGE,35.2
WKHS,-13.89,5.170000076293945,41.36,-79.62,0.0,100.0,100.0,0.0,75.46,0.48,TREND,35.17
HOPE,-13.91,11.699999809265137,70.06,76.87,-49.33,-100.0,21.5,-100.0,100.0,1.85,RANGE,35.13
ETOR,-13.92,31.34000015258789,50.38,-52.69,0.0,100.0,100.0,-1.92,-100.0,0.69,TREND,35.09
SGBX,-13.93,1.5750000476837158,39.47,-100.0,33.29,100.0,25.34,0.0,-69.71,0.64,TREND,35.04
GDYN,-13.93,9.15999984741211,29.83,-51.56,-200.0,32.96,100.0,0.0,100.0,1.36,RANGE,35.04
BYRN,-14.03,16.84000015258789,51.38,5.79,-11.64,100.0,-88.28,0.0,100.0,1.22,RANGE,34.99
BSJU,-14.14,26.27499961853028,55.83,5.46,20.09,100.0,-45.14,-29.17,4.4,0.29,RANGE,34.95
METC,-14.2,20.88999938964844,34.23,19.34,-200.0,100.0,100.0,0.0,100.0,0.94,TREND,34.91
BSCS,-14.29,20.61000061035156,42.6,-0.06,14.39,-100.0,17.41,0.0,-16.66,0.43,RANGE,34.88
SIRI,-14.32,20.459999084472656,25.61,-94.11,0.0,11.6,-94.94,0.0,-100.0,2.54,RANGE,34.84
OPCH,-14.36,36.03499984741211,69.07,100.0,-200.0,-100.0,100.0,0.0,100.0,0.97,TREND,34.8
LIDR,-14.37,2.0160000324249268,28.42,-100.0,-53.82,92.67,100.0,100.0,61.61,0.93,TREND,34.77
IMMP,-14.39,2.937000036239624,28.78,-99.23,0.0,100.0,-92.45,0.0,52.74,1.71,TREND,34.73
CRESY,-14.4,12.380000114440918,37.05,-18.04,-49.93,-100.0,68.04,0.0,66.47,0.63,TREND,34.69
VBIL,-14.51,75.55000305175781,71.19,1.71,5.85,100.0,-100.0,-100.0,-4.08,2.48,RANGE,34.66
LBTYK,-14.54,10.220000267028809,21.98,-86.86,-8.51,100.0,-63.51,0.0,100.0,2.14,TREND,34.62
ULY,-14.6,2.440000057220459,34.04,-100.0,28.24,75.36,100.0,0.0,-56.62,0.4,TREND,34.58
RITR,-14.71,0.9700000286102296,39.2,-100.0,-10.18,100.0,100.0,54.02,48.6,2.47,TREND,34.55
PCLA,-14.75,0.2241999953985214,50.5,-100.0,34.86,100.0,100.0,0.0,-8.94,0.03,TREND,34.51
AMSC,-14.79,32.18000030517578,63.89,100.0,0.0,100.0,-78.65,0.0,-100.0,3.32,RANGE,34.48
UGRO,-14.81,0.2361000031232834,55.04,-100.0,28.3,100.0,100.0,0.0,-12.7,1.4,TREND,34.44
BLZE,-14.84,4.869999885559082,46.13,-64.67,-48.04,100.0,100.0,0.0,18.21,1.64,RANGE,34.4
GTEC,-14.87,1.2549999952316284,46.94,100.0,-200.0,100.0,-100.0,0.0,100.0,0.37,TREND,34.35
CSWC,-14.87,23.68000030517578,62.25,71.58,-200.0,100.0,97.81,-61.26,100.0,0.89,TREND,34.35
SMTC,-14.88,77.55999755859375,69.32,49.93,9.74,100.0,-23.76,0.0,-100.0,1.6,RANGE,34.29
SOUX,-14.96,13.119999885559082,45.26,-35.28,0.0,-100.0,100.0,0.0,100.0,0.37,TREND,34.26
CHDN,-15.0,106.9000015258789,42.47,-50.8,0.0,100.0,87.77,0.0,-100.0,1.5,TREND,34.17
DSP,-15.0,12.55500030517578,72.84,100.0,0.0,-100.0,-100.0,0.0,100.0,1.27,RANGE,34.17
CYCN,-15.0,1.3700000047683716,31.97,-100.0,28.02,100.0,100.0,0.0,-18.53,0.49,TREND,34.17
TIGO,-15.0,58.68999862670898,89.62,100.0,0.0,100.0,-100.0,0.0,-100.0,1.2,RANGE,34.17
FEMB,-15.06,29.989999771118164,37.97,-1.89,0.0,100.0,-100.0,0.0,74.89,0.47,RANGE,34.07
FBIO,-15.1,3.714999914169312,76.25,-71.37,0.0,100.0,50.8,0.0,-100.0,0.49,TREND,34.04
NCNA,-15.13,3.305000066757202,44.05,-94.7,17.43,100.0,100.0,0.0,92.9,4.37,TREND,34.0
INHD,-15.14,1.4199999570846558,54.99,99.17,-182.72,100.0,76.5,0.0,100.0,2.74,TREND,33.97
MYPS,-15.18,0.621999979019165,50.0,42.08,-35.79,100.0,-100.0,0.0,29.36,0.97,TREND,33.93
KMDA,-15.23,8.119999885559082,60.9,69.41,-200.0,100.0,3.27,0.0,100.0,1.41,TREND,33.89
EVO,-15.41,3.5999999046325684,33.52,-43.46,-94.83,100.0,100.0,0.0,80.88,1.69,TREND,33.86
JPEF,-15.54,75.25,63.08,4.36,0.0,97.69,-100.0,0.0,100.0,0.4,RANGE,33.82
LOVE,-15.57,15.579999923706056,61.4,19.91,-200.0,100.0,36.64,0.0,100.0,1.76,TREND,33.78
CRMD,-15.64,6.775000095367432,31.14,-100.0,0.0,100.0,100.0,94.31,-78.39,1.22,TREND,33.75
FBL,-15.68,28.54800033569336,58.08,-96.44,0.0,50.08,100.0,0.0,67.32,0.55,TREND,33.71
STRD,-15.74,77.62000274658203,43.64,-2.16,0.0,-100.0,100.0,0.0,-100.0,0.69,RANGE,33.67
ACT,-15.75,39.0,68.96,-0.91,0.0,100.0,60.55,0.0,-100.0,2.42,RANGE,33.64
JTAI,-15.76,0.3899999856948852,36.5,-100.0,-16.82,100.0,100.0,0.0,-34.98,0.3,TREND,33.6
OCGN,-15.77,1.6950000524520874,36.14,-13.56,-123.24,100.0,-49.6,0.0,54.83,0.42,TREND,33.56
ICFI,-15.81,96.62999725341795,65.36,86.31,-200.0,100.0,33.11,-76.8,100.0,2.22,TREND,33.51
CXAI,-15.81,0.2937999963760376,52.86,-100.0,44.85,100.0,100.0,0.0,-20.58,0.28,TREND,33.51
TCBIO,-15.89,20.82999992370605,75.11,44.21,-24.01,25.18,-100.0,0.0,-77.08,0.62,RANGE,33.45
GLUE,-15.9,23.700000762939453,41.16,32.96,-200.0,100.0,100.0,0.0,100.0,1.29,TREND,33.4
MRVL,-15.9,80.46099853515625,43.4,-65.63,-31.7,100.0,100.0,33.01,100.0,1.05,TREND,33.4
LITE,-15.92,324.1700134277344,44.56,-100.0,0.0,83.97,100.0,0.0,100.0,0.84,TREND,33.35
RBNE,-16.0,3.380000114440918,33.33,-100.0,129.47,100.0,-100.0,0.0,-100.0,0.34,TREND,33.31
FALN,-16.02,27.530000686645508,45.95,3.43,-83.09,100.0,100.0,0.0,77.26,1.83,RANGE,33.27
PLTK,-16.06,3.515000104904175,27.44,-100.0,-2.9,100.0,100.0,0.0,-51.85,1.2,TREND,33.24
ATLC,-16.1,61.040000915527344,53.75,-20.35,0.0,100.0,100.0,0.0,-100.0,1.27,TREND,33.18
CYBR,-16.1,453.6499938964844,39.2,-25.01,0.0,44.82,91.51,0.0,100.0,1.75,RANGE,33.18
SRET,-16.12,22.934999465942383,84.14,61.98,11.55,100.0,-100.0,0.0,-100.0,0.3,RANGE,33.13
RENT,-16.16,8.039999961853027,32.97,-100.0,0.0,-100.0,-40.52,0.0,100.0,2.01,TREND,33.09
WIMI,-16.24,2.8329999446868896,55.87,53.28,-200.0,100.0,59.77,0.0,100.0,1.61,RANGE,33.05
BCPC,-16.27,168.66000366210938,86.95,100.0,0.0,100.0,-100.0,0.0,-100.0,1.08,RANGE,33.0
MVLL,-16.27,19.1200008392334,43.75,-100.0,0.0,92.5,100.0,31.25,84.89,0.33,TREND,33.0
CRWL,-16.3,28.450000762939453,43.86,-100.0,0.0,100.0,76.72,0.0,100.0,0.12,TREND,32.93
ELDN,-16.3,2.1050000190734863,63.73,100.0,-198.24,100.0,0.38,-68.63,100.0,1.39,TREND,32.93
AVPT,-16.35,12.6850004196167,32.79,-100.0,-200.0,100.0,100.0,86.07,100.0,1.53,RANGE,32.87
NOTV,-16.4,0.5647000074386597,34.02,-100.0,17.66,100.0,75.13,79.89,-0.92,0.46,TREND,32.84
LVHD,-16.42,41.40999984741211,72.67,46.8,-146.91,100.0,95.52,-100.0,100.0,7.88,RANGE,32.8
WEN,-16.45,8.305000305175781,38.01,-47.31,-74.28,-100.0,-47.68,0.0,100.0,1.32,RANGE,32.76
IBBQ,-16.61,28.65999984741211,34.13,-9.17,-200.0,100.0,100.0,0.0,100.0,0.05,RANGE,32.73
OBIL,-16.68,50.244998931884766,46.76,0.69,5.8,100.0,-52.07,16.19,2.02,0.54,RANGE,32.69
ERAS,-16.7,9.619999885559082,76.17,100.0,-200.0,100.0,54.81,-100.0,100.0,1.53,TREND,32.65
VITL,-16.73,29.21999931335449,39.43,-97.78,0.0,87.87,100.0,52.85,85.28,1.41,TREND,32.62
YAAS,-16.74,1.649999976158142,42.88,-43.66,1.09,100.0,100.0,35.61,15.68,0.05,RANGE,32.58
SMST,-16.75,66.57099914550781,58.08,-100.0,0.0,100.0,100.0,0.0,100.0,0.23,TREND,32.54
VRIG,-16.76,25.15999984741211,69.46,2.39,-5.4,-100.0,46.96,-97.3,2.82,0.55,RANGE,32.51
TWNP,-16.77,0.5550000071525574,36.28,-100.0,-51.0,100.0,100.0,68.59,87.09,0.45,TREND,32.47
VERA,-16.8,46.52000045776367,37.76,-68.86,-108.85,100.0,6.57,0.0,100.0,2.16,RANGE,32.43
UPWK,-16.83,19.86000061035156,42.82,-17.6,-200.0,66.74,100.0,0.0,100.0,5.03,RANGE,32.4
DYN,-16.84,16.684999465942383,35.78,-82.15,0.0,100.0,100.0,0.0,100.0,1.88,TREND,32.36
LANDO,-16.88,19.5,45.07,16.94,-200.0,100.0,-48.46,0.0,100.0,0.72,RANGE,32.33
DORM,-16.89,126.0999984741211,50.19,-9.03,0.0,100.0,-100.0,0.0,100.0,1.58,RANGE,32.29
SVRA,-16.92,5.829999923706055,37.74,20.83,-114.59,100.0,79.31,0.0,100.0,1.16,TREND,32.25
NKTR,-16.93,37.58000183105469,61.18,-19.88,0.0,100.0,-6.8,0.0,-100.0,1.47,TREND,32.22
EGBN,-16.98,22.81999969482422,76.59,100.0,0.0,-100.0,-100.0,-100.0,100.0,1.85,RANGE,32.18
OKYO,-17.0,2.213000059127808,18.82,-100.0,0.0,100.0,-100.0,0.0,100.0,0.34,TREND,32.09
HOOD,-17.0,108.76000213623048,14.89,-100.0,0.0,100.0,-100.0,0.0,100.0,0.65,TREND,32.09
EVAX,-17.0,4.555699825286865,19.95,-100.0,0.0,100.0,-100.0,0.0,100.0,0.36,TREND,32.09
CLDX,-17.0,25.65999984741211,38.72,-49.14,0.0,100.0,100.0,0.0,100.0,1.26,RANGE,32.09
USXF,-17.04,59.2400016784668,68.6,22.21,0.0,59.23,-100.0,-93.01,100.0,0.23,RANGE,31.98
UEIC,-17.04,3.9600000381469727,63.42,100.0,-111.14,-100.0,-100.0,-67.08,100.0,0.46,TREND,31.98
SHC,-17.08,19.18000030517578,50.0,31.13,-200.0,100.0,100.0,0.0,100.0,1.61,TREND,31.92
MENS,-17.12,3.319999933242798,41.67,-100.0,67.33,100.0,96.6,0.0,-100.0,0.36,TREND,31.87
GREE,-17.12,1.5299999713897705,30.81,-100.0,-144.13,100.0,-100.0,0.0,100.0,0.32,RANGE,31.87
DKNG,-17.14,32.6150016784668,36.25,-100.0,0.0,100.0,-100.0,0.0,100.0,1.3,RANGE,31.81
FLGT,-17.16,28.1200008392334,52.75,26.98,-200.0,100.0,100.0,0.0,100.0,2.25,TREND,31.78
REG,-17.18,71.46499633789062,74.88,48.79,200.0,-100.0,-85.98,0.0,-100.0,4.63,RANGE,31.74
FTNT,-17.19,75.36000061035156,41.56,-82.69,0.0,100.0,14.96,42.21,100.0,1.22,TREND,31.71
ELTX,-17.25,8.260000228881836,56.89,100.0,0.0,-100.0,-100.0,0.0,100.0,2.21,RANGE,31.67
BOTZ,-17.29,38.34999847412109,62.53,26.6,-145.64,100.0,35.63,-62.65,100.0,0.85,TREND,31.63
ANIK,-17.33,9.3149995803833,36.94,-46.84,-200.0,100.0,16.14,0.0,100.0,1.28,RANGE,31.56
CDXS,-17.33,1.6749999523162842,25.25,-4.87,-184.92,100.0,-53.16,0.0,-100.0,1.56,RANGE,31.56
ALAR,-17.33,9.050000190734863,36.37,-100.0,0.0,100.0,-73.28,0.0,-100.0,1.37,TREND,31.56
VIOT,-17.38,1.465000033378601,28.0,-100.0,4.95,100.0,100.0,0.0,-8.7,0.88,TREND,31.49
PALU,-17.41,18.434999465942383,40.52,-57.92,0.0,94.62,87.4,0.0,100.0,0.14,RANGE,31.43
TBH,-17.41,0.4787999987602234,40.58,-100.0,131.73,-100.0,-100.0,0.0,-100.0,0.13,TREND,31.43
NXT,-17.43,96.37000274658205,55.58,39.49,-200.0,100.0,100.0,0.0,100.0,1.47,TREND,31.38
MNTK,-17.46,1.440000057220459,54.05,-50.28,-35.18,100.0,100.0,0.0,81.82,0.99,TREND,31.32
AXON,-17.46,636.0009765625,58.19,31.68,-200.0,100.0,100.0,0.0,100.0,1.6,TREND,31.32
SSSS,-17.47,9.649999618530272,51.63,31.97,-200.0,100.0,-68.64,0.0,100.0,1.8,RANGE,31.27
GSHD,-17.49,71.58000183105469,52.1,-23.83,0.0,100.0,83.65,0.0,100.0,1.61,RANGE,31.23
NBTB,-17.5,43.59999847412109,67.44,65.79,-36.55,100.0,-90.52,-87.21,100.0,2.42,RANGE,31.2
MASI,-17.54,142.08999633789062,59.01,100.0,-200.0,100.0,16.11,0.0,-100.0,1.87,RANGE,31.16
IPKW,-17.57,56.84999847412109,42.21,11.86,-162.27,100.0,100.0,0.0,100.0,0.6,RANGE,31.12
INTS,-17.59,0.4083000123500824,29.15,-49.96,-11.55,100.0,1.2,0.0,-1.12,1.06,TREND,31.09
MDIV,-17.61,16.100000381469727,54.86,19.42,-136.55,36.82,100.0,0.0,100.0,0.48,RANGE,31.05
MRCY,-17.63,103.0500030517578,77.81,100.0,-200.0,100.0,46.72,-100.0,100.0,1.51,TREND,31.01
COWG,-17.67,36.1349983215332,47.15,-6.26,-200.0,100.0,100.0,0.0,100.0,0.26,RANGE,30.96
VEEE,-17.67,1.5750000476837158,48.61,-83.53,0.0,100.0,4.53,0.0,94.77,0.0,TREND,30.96
ALGN,-17.7,171.61000061035156,62.2,39.82,-200.0,100.0,100.0,-61.01,100.0,2.06,TREND,30.9
BKR,-17.71,51.7400016784668,71.28,100.0,-200.0,100.0,-64.34,-100.0,100.0,0.99,TREND,30.87
PLTR,-17.73,170.97000122070312,25.84,-100.0,0.0,-100.0,-97.86,0.0,100.0,0.86,RANGE,30.83
RYTM,-17.74,101.56999969482422,11.26,-87.28,-200.0,100.0,-100.0,0.0,100.0,1.77,RANGE,30.79
LMB,-17.76,84.56999969482422,52.61,100.0,-200.0,100.0,-54.43,0.0,100.0,3.85,TREND,30.74
ETSY,-17.76,61.77000045776367,51.48,31.87,-200.0,100.0,0.92,0.0,100.0,2.23,TREND,30.74
CIBR,-17.77,71.87999725341797,39.81,-21.5,-8.59,40.4,100.0,0.0,100.0,0.68,RANGE,30.69
SKYX,-17.78,2.5299999713897705,81.67,100.0,10.44,100.0,-100.0,0.0,-100.0,0.82,RANGE,30.65
TER,-17.9,228.08999633789065,42.53,40.35,-200.0,100.0,100.0,0.0,100.0,1.38,TREND,30.61
RGTX,-17.94,15.65999984741211,47.67,95.16,0.0,-100.0,60.22,0.0,86.02,0.17,RANGE,30.58
NAGE,-17.98,6.195000171661377,35.07,-74.51,-75.53,100.0,100.0,74.64,100.0,4.45,RANGE,30.54
RCT,-17.99,1.5800000429153442,59.71,100.0,-168.11,2.05,-100.0,-48.53,100.0,0.1,RANGE,30.5
TFIN,-18.0,68.93000030517578,47.3,69.24,-200.0,100.0,35.74,0.0,100.0,3.65,TREND,30.47
FTGC,-18.01,24.01000022888184,37.23,0.13,0.0,-100.0,79.63,0.0,100.0,0.39,RANGE,30.41
ODFL,-18.01,175.64999389648438,59.48,51.72,-200.0,100.0,0.24,0.0,100.0,1.8,TREND,30.41
BSJQ,-18.09,23.3799991607666,76.24,3.55,44.13,44.28,-100.0,0.0,-23.16,0.36,RANGE,30.36
TEAM,-18.1,118.5500030517578,4.61,-100.0,0.0,100.0,-100.0,0.0,100.0,4.72,TREND,30.32
